This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"January 2, 2018",0,1.710636799
"January 3, 2018",0,1.710636799
"January 4, 2018",0,0.012902203
"January 5, 2018",0,0.012902203
"January 6, 2018",0,0.012902203
"January 7, 2018",0,0.012902203
"January 8, 2018",0,0
"January 9, 2018",0,0
"January 10, 2018",0,0
"January 11, 2018",0,0
"January 12, 2018",0,0
"January 13, 2018",0,0
"January 14, 2018",0,0
"January 15, 2018",0,0
"January 16, 2018",0,0
"January 17, 2018",0,0
"January 18, 2018",0,0
"January 19, 2018",0,0
"January 20, 2018",0,0
"January 21, 2018",0,0
"January 22, 2018",0,0
"January 23, 2018",0,0
"January 24, 2018",0,0
"January 25, 2018",0,0
"January 26, 2018",0,0
"January 27, 2018",0,0
"January 28, 2018",0,0
"January 29, 2018",0,0
"January 30, 2018",0.016656955,0.016656955
"January 31, 2018",0,0.016656955
"February 1, 2018",0,0.016656955
"February 2, 2018",0.187093422,0.203750377
"February 3, 2018",1.271963087,1.475713464
"February 4, 2018",0,1.475713464
